SK_PONTO;Best Params;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration
12;{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'};2;4096427.407911029;2023.9632921352672;2046.5717108827366;24.63537643118357;2.798963785171509
12;{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'};3;1046582.808286218;1023.0262989220844;879.4422503328037;11.579866558046318;2.797616481781006
12;{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'};4;2430712.602335888;1559.0742773632974;1538.3682497169789;18.895375094882947;2.8989083766937256
12;{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-07, 'kernel': 'rbf'};5;655164.7718668347;809.4224928100496;475.7555913084261;8.102803036031185;3.1470983028411865
12;{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'};6;511559.31814467727;715.2337507029973;274.09658304740606;6.330767521459937;3.2655346393585205
13;{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'};1;474469656.86595285;21782.324413752376;4669.022125328345;78.101606168272;2.465764284133911
13;{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'};2;526908067.11945987;22954.47814957813;3823.4261645850056;86.29953364089033;2.596113920211792
13;{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-05, 'kernel': 'rbf'};3;810074294.3805875;28461.8041308099;6615.330439291618;108.38551836094297;2.544215679168701
13;{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-05, 'kernel': 'rbf'};4;809781102.3949182;28456.653042740607;6798.093136756201;108.55252891547245;2.767303228378296
13;{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-05, 'kernel': 'rbf'};5;810090153.7419673;28462.082737248293;6802.306963888579;108.57769672494577;2.6973350048065186
13;{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-06, 'kernel': 'rbf'};6;810969563.075235;28477.527334290015;6842.15101724588;108.62403935419536;2.6693058013916016
