SK_PONTO;freq;model;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration;Best_Params;SVR-LSTM;SVR-MLP;SVR;LSTM;ARIMA1;ARIMA2;MLP
11;3-Week;SVR;5;285459097,04;16895,53;9951,89;14,48;0,2;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};999,0;999,0;14,48;999,0;999,0;999,0;999,0
11;3-Week;SVR;6;284107998,41;16855,5;9505,58;14,38;0,2;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;999,0;14,38;999,0;999,0;999,0;999,0
12;3-Week;ARIMA1;1;178661619,2;13366,44;9297,42;23,82;1,0;ARIMA(2,0,0)(0,0,0);999,0;999,0;999,0;999,0;23,82;999,0;999,0
12;3-Week;ARIMA1;2;34522934,53;5875,62;2322,8;4,33;0,2;ARIMA(0,0,0)(0,0,0);999,0;999,0;999,0;999,0;4,33;999,0;999,0
12;3-Week;ARIMA1;3;34491960,23;5872,99;2353,4;4,39;0,3;ARIMA(0,0,0)(0,0,0);999,0;999,0;999,0;999,0;4,39;999,0;999,0
12;3-Week;ARIMA1;4;34464907,03;5870,68;2354,94;4,39;0,3;ARIMA(0,0,0)(0,0,0);999,0;999,0;999,0;999,0;4,39;999,0;999,0
12;3-Week;ARIMA1;5;385319903,0;19629,57;13431,41;63,87;1,0;ARIMA(1,0,0)(0,0,0);999,0;999,0;999,0;999,0;63,87;999,0;999,0
12;3-Week;ARIMA1;6;355087243,9;18843,76;12706,14;57,11;1,1;ARIMA(1,0,0)(0,0,0);999,0;999,0;999,0;999,0;57,11;999,0;999,0
12;3-Week;ARIMA2;1;6365919877,0;79786,71;79458,82;326,9;0,3;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;326,9;999,0
12;3-Week;ARIMA2;2;35075147,17;5922,43;2320,72;4,31;0,3;ARIMA(0,0,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;4,31;999,0
12;3-Week;ARIMA2;4;34950046,62;5911,86;2320,76;4,31;0,4;ARIMA(0,0,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;4,31;999,0
12;3-Week;ARIMA2;6;35266892,6;5938,59;2325,12;4,32;0,6;ARIMA(0,0,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;4,32;999,0
12;3-Week;LSTM;1;32938164,27;5739,18;1152,15;11,78;10,6; LSTM(100,96,90);999,0;999,0;999,0;11,78;999,0;999,0;999,0
12;3-Week;LSTM;2;34092001,4;5838,84;1365,06;12,2;10,3; LSTM(100,96,90);999,0;999,0;999,0;12,2;999,0;999,0;999,0
12;3-Week;LSTM;3;35546857,47;5962,12;1260,39;12,49;9,9; LSTM(100,96,90);999,0;999,0;999,0;12,49;999,0;999,0;999,0
12;3-Week;LSTM;4;35471089,86;5955,76;1218,43;12,41;8,8; LSTM(100,96,90);999,0;999,0;999,0;12,41;999,0;999,0;999,0
12;3-Week;LSTM;5;34511268,67;5874,63;1236,38;12,3;9,0; LSTM(100,96,90);999,0;999,0;999,0;12,3;999,0;999,0;999,0
12;3-Week;LSTM;6;36638024,0;6052,94;1296,55;12,67;10,3; LSTM(100,96,90);999,0;999,0;999,0;12,67;999,0;999,0;999,0
12;3-Week;MLP;1;32856249,73;5732,04;1126,27;11,77;21,0;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;11,77
12;3-Week;MLP;2;35174448,94;5930,81;1460,35;12,39;16,6;{'activation': 'relu', 'alpha': 0,01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;12,39
12;3-Week;MLP;3;37007229,62;6083,36;1620,28;12,82;14,2;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;12,82
12;3-Week;MLP;4;33980711,82;5829,3;1142,82;12,11;20,1;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;12,11
12;3-Week;MLP;5;34233983,52;5850,98;1212,82;12,22;18,2;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;12,22
12;3-Week;MLP;6;38023923,95;6166,35;1319,87;12,89;17,2;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;12,89
12;3-Week;SVR-LSTM;1;33790531,16;5812,96;1214,26;12,05;11,1;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);12,05;999,0;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR-LSTM;2;34880793,29;5906,0;1345,1;12,41;11,3;SVR-LSTM{'C': 125550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);12,41;999,0;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR-LSTM;3;38283721,75;6187,38;1275,67;12,89;10,5;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);12,89;999,0;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR-LSTM;4;36849684,59;6070,39;1229,91;12,93;11,1;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);12,93;999,0;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR-LSTM;5;39457504,33;6281,52;1538,63;13,65;10,7;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);13,65;999,0;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR-LSTM;6;34785566,09;5897,93;1625,13;12,92;11,1;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);12,92;999,0;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR-MLP;1;33789624,96;5812,88;1214,79;12,05;8,7;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;12,05;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR-MLP;2;34890388,78;5906,81;1351,78;12,41;9,9;{'C': 125550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;12,41;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR-MLP;3;37531545,83;6126,3;1142,47;12,78;10,8;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;12,78;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR-MLP;4;36275003,98;6022,87;1320,16;12,83;11,3;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;12,83;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR-MLP;5;39858045,73;6313,32;1415,73;13,6;11,7;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;13,6;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR-MLP;6;35169952,6;5930,43;1449,58;12,93;11,5;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;12,93;999,0;999,0;999,0;999,0;999,0
12;3-Week;SVR;1;33330539,78;5773,26;1204,03;11,91;0,3;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;11,91;999,0;999,0;999,0;999,0
12;3-Week;SVR;2;33661133,44;5801,82;1348,45;12,05;0,3;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;12,05;999,0;999,0;999,0;999,0
12;3-Week;SVR;3;35167988,01;5930,26;1046,48;12,22;0,3;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;12,22;999,0;999,0;999,0;999,0
12;3-Week;SVR;4;34115713,93;5840,87;1270,83;12,11;0,2;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;12,11;999,0;999,0;999,0;999,0
12;3-Week;SVR;5;37094968,93;6090,56;1351,44;12,74;0,4;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;12,74;999,0;999,0;999,0;999,0
12;3-Week;SVR;6;31871099,7;5645,45;1422,13;11,86;0,2;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;11,86;999,0;999,0;999,0;999,0
13;3-Week;ARIMA1;1;166336000000,0;407842,76;362054,73;738,9;0,2;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;738,9;999,0;999,0
13;3-Week;ARIMA1;2;13030952288,0;114153,2;73111,17;20,22;1,0;ARIMA(1,1,1)(0,0,0);999,0;999,0;999,0;999,0;20,22;999,0;999,0
13;3-Week;ARIMA1;3;26750735707,0;163556,52;140808,36;37,25;1,0;ARIMA(1,1,1)(0,0,0);999,0;999,0;999,0;999,0;37,25;999,0;999,0
13;3-Week;ARIMA1;4;149086000000,0;386116,98;339310,69;519,59;0,5;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;519,59;999,0;999,0
13;3-Week;ARIMA1;5;152548000000,0;390573,98;343758,98;561,96;0,6;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;561,96;999,0;999,0
13;3-Week;ARIMA1;6;13567068014,0;116477,76;88486,34;26,33;1,1;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;26,33;999,0;999,0
13;3-Week;LSTM;1;15484675975,91;124437,44;22469,21;45,49;9,4; LSTM(100,96,90);999,0;999,0;999,0;45,49;999,0;999,0;999,0
13;3-Week;LSTM;2;23069812831,27;151887,5;37428,41;66,91;8,2; LSTM(100,96,90);999,0;999,0;999,0;66,91;999,0;999,0;999,0
13;3-Week;LSTM;3;26520777152,07;162852,01;51027,78;69,96;8,2; LSTM(100,96,90);999,0;999,0;999,0;69,96;999,0;999,0;999,0
13;3-Week;LSTM;4;19209947456,36;138599,95;59072,09;65,74;10,2; LSTM(100,96,90);999,0;999,0;999,0;65,74;999,0;999,0;999,0
13;3-Week;LSTM;5;28480481173,5;168761,61;51018,13;70,44;9,5; LSTM(100,96,90);999,0;999,0;999,0;70,44;999,0;999,0;999,0
13;3-Week;LSTM;6;32090749619,24;179138,91;68381,75;84,64;8,6; LSTM(100,96,90);999,0;999,0;999,0;84,64;999,0;999,0;999,0
13;3-Week;MLP;1;15687258396,24;125248,79;20446,86;45,71;21,6;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;45,71
13;3-Week;MLP;2;28845644199,45;169840,05;67388,15;69,87;22,2;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;69,87
13;3-Week;MLP;3;26978089428,09;164250,08;63951,62;70,07;16,6;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;70,07
13;3-Week;MLP;4;25047984954,66;158265,55;55841,22;69,28;18,8;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;69,28
13;3-Week;MLP;5;21198737399,16;145597,86;46570,31;61,61;18,5;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;61,61
13;3-Week;MLP;6;38500760859,02;196216,11;94735,22;98,42;16,6;{'activation': 'identity', 'alpha': 0,001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;98,42
13;3-Week;SVR-LSTM;1;54747765772,23;233982,4;62584,16;135,98;11,8;SVR-LSTM{'C': 1255555, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);135,98;999,0;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR-LSTM;2;62747233526,7;250493,98;90492,58;146,13;10,4;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);146,13;999,0;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR-LSTM;3;66616489093,38;258101,7;97103,05;153,41;10,5;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);153,41;999,0;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR-LSTM;4;67839418001,95;260460,01;97677,83;156,22;10,7;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);156,22;999,0;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR-LSTM;5;69330392847,98;263306,65;103812,14;159,5;7,5;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);159,5;999,0;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR-LSTM;6;72060153154,44;268440,22;113667,45;165,91;7,6;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);165,91;999,0;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR-MLP;1;55173310864,45;234890,0;62854,54;136,49;7,7;{'C': 1255555, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;136,49;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR-MLP;2;63977255262,51;252937,26;94130,16;147,54;10,1;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;147,54;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR-MLP;3;66563300264,06;257998,64;97005,7;153,35;7,3;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};999,0;153,35;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR-MLP;4;68115030122,43;260988,56;98428,53;156,54;8,7;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};999,0;156,54;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR-MLP;5;69389528503,29;263418,92;103995,11;159,57;8,5;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};999,0;159,57;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR-MLP;6;72121491003,69;268554,45;113818,67;165,98;8,9;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};999,0;165,98;999,0;999,0;999,0;999,0;999,0
13;3-Week;SVR;1;53988854399,05;232355,02;63023,43;133,82;0,2;{'C': 1255555, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;133,82;999,0;999,0;999,0;999,0
13;3-Week;SVR;2;61693709210,75;248382,18;88961,38;142,31;0,2;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;999,0;142,31;999,0;999,0;999,0;999,0
13;3-Week;SVR;3;62978084719,05;250954,35;89518,62;145,1;0,2;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};999,0;999,0;145,1;999,0;999,0;999,0;999,0
13;3-Week;SVR;4;63189429671,49;251375,08;90136,89;145,34;0,2;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};999,0;999,0;145,34;999,0;999,0;999,0;999,0
13;3-Week;SVR;5;63118025077,25;251233,01;89928,26;145,26;0,2;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};999,0;999,0;145,26;999,0;999,0;999,0;999,0
13;3-Week;SVR;6;64130902328,64;253240,8;92903,8;147,72;0,2;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};999,0;999,0;147,72;999,0;999,0;999,0;999,0
