SK_PONTO;freq;model;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration;Best_Params;SVR-LSTM;SVR-MLP;SVR;LSTM;ARIMA1;ARIMA2;MLP
6;2-Day;SVR-MLP;3;2725085,37;1650,78;1434,4;24,49;14,5;SVR-MLP{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;24,49;999,0;999,0;999,0;999,0;999,0
6;2-Day;SVR-MLP;4;696531,68;834,58;638,06;11,43;17,2;SVR-MLP{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};999,0;11,43;999,0;999,0;999,0;999,0;999,0
6;2-Day;SVR-MLP;5;645758,65;803,59;637,28;11,27;16,1;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;11,27;999,0;999,0;999,0;999,0;999,0
6;2-Day;SVR-MLP;6;395752,46;629,09;406,61;8,05;15,7;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;8,05;999,0;999,0;999,0;999,0;999,0
6;2-Day;SVR;1;261711,89;511,58;260,06;6,13;24,1;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;6,13;999,0;999,0;999,0;999,0
6;2-Day;SVR;2;318777,86;564,6;199,69;5,66;82,2;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;999,0;5,66;999,0;999,0;999,0;999,0
6;2-Day;SVR;3;299213,15;547,0;203,32;5,64;90,6;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;5,64;999,0;999,0;999,0;999,0
6;2-Day;SVR;4;273789,61;523,25;186,14;5,67;81,5;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;5,67;999,0;999,0;999,0;999,0
6;2-Day;SVR;5;271048,3;520,62;188,45;5,63;63,7;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;5,63;999,0;999,0;999,0;999,0
6;2-Day;SVR;6;243440,36;493,4;198,94;5,51;57,5;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;5,51;999,0;999,0;999,0;999,0
7;2-Day;ARIMA1;1;2230,53;47,23;36,74;6,51;33,9;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;6,51;999,0;999,0
7;2-Day;ARIMA1;2;14193,81;119,14;105,32;21,17;123,4;ARIMA(4,1,0)(0,0,0);999,0;999,0;999,0;999,0;21,17;999,0;999,0
7;2-Day;ARIMA1;3;17831,56;133,53;118,36;24,63;119,2;ARIMA(5,1,0)(0,0,0);999,0;999,0;999,0;999,0;24,63;999,0;999,0
7;2-Day;ARIMA1;4;19225,14;138,65;123,56;26,12;240,7;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;26,12;999,0;999,0
7;2-Day;ARIMA1;5;7495,21;86,57;75,91;14,32;252,2;ARIMA(3,1,0)(0,0,0);999,0;999,0;999,0;999,0;14,32;999,0;999,0
7;2-Day;ARIMA1;6;14030,65;118,45;105,3;21,19;15263,9;ARIMA(1,1,0)(0,0,0);999,0;999,0;999,0;999,0;21,19;999,0;999,0
7;2-Day;ARIMA2;1;2207,54;46,98;36,44;6,45;31,1;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;999,0;6,45;999,0
7;2-Day;ARIMA2;2;14391,35;119,96;105,97;21,34;304,5;ARIMA(4,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;21,34;999,0
7;2-Day;ARIMA2;3;6319,14;79,49;69,64;13,01;298,5;ARIMA(2,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;13,01;999,0
7;2-Day;ARIMA2;4;19610,89;140,04;124,68;26,46;58,8;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;26,46;999,0
7;2-Day;ARIMA2;5;12404,8;111,38;98,94;19,65;318,7;ARIMA(1,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;19,65;999,0
7;2-Day;ARIMA2;6;12884,65;113,51;100,79;20,08;157,4;ARIMA(1,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;20,08;999,0
7;2-Day;LSTM;1;5371884,19;2317,73;1248,33;16,93;9,6; LSTM(100,96,90);999,0;999,0;999,0;16,93;999,0;999,0;999,0
7;2-Day;LSTM;2;5287586,95;2299,48;1202,69;16,46;11,5; LSTM(100,96,90);999,0;999,0;999,0;16,46;999,0;999,0;999,0
7;2-Day;LSTM;3;4606247,71;2146,22;1209,13;16,08;10,1; LSTM(100,96,90);999,0;999,0;999,0;16,08;999,0;999,0;999,0
7;2-Day;LSTM;4;4811764,73;2193,57;1112,8;16,62;10,0; LSTM(100,96,90);999,0;999,0;999,0;16,62;999,0;999,0;999,0
7;2-Day;LSTM;5;4739639,81;2177,07;1019,36;16,31;9,9; LSTM(100,96,90);999,0;999,0;999,0;16,31;999,0;999,0;999,0
7;2-Day;LSTM;6;4741449,38;2177,49;1092,57;16,48;9,8; LSTM(100,96,90);999,0;999,0;999,0;16,48;999,0;999,0;999,0
7;2-Day;MLP;1;5331831,18;2309,08;1202,93;16,57;41,6;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;16,57
7;2-Day;MLP;2;5061143,14;2249,7;1219,95;16,18;35,8;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;16,18
7;2-Day;MLP;3;4704680,08;2169,03;1163,03;16,05;41,5;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;16,05
7;2-Day;MLP;4;4518706,43;2125,72;1151,41;15,87;41,2;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;15,87
7;2-Day;MLP;5;4464403,33;2112,91;1163,47;15,93;41,3;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;15,93
7;2-Day;MLP;6;4589760,69;2142,37;1130,23;16,16;33,2;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;16,16
7;2-Day;SVR-LSTM;1;8541231,79;2922,54;1250,21;22,69;16,2;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);22,69;999,0;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR-LSTM;2;5106872,8;2259,84;1200,15;16,52;17,0;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);16,52;999,0;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR-LSTM;3;6259562,04;2501,91;1028,96;18,98;15,3;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);18,98;999,0;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR-LSTM;4;5052011,94;2247,67;1108,45;16,84;14,1;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);16,84;999,0;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR-LSTM;5;4818514,67;2195,11;1056,3;16,56;17,2;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);16,56;999,0;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR-LSTM;6;6697357,67;2587,93;1125,16;19,71;15,5;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);19,71;999,0;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR-MLP;1;9554897,62;3091,1;1845,45;22,28;12,9;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;22,28;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR-MLP;2;5098761,26;2258,04;1223,95;16,51;11,2;SVR-MLP{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;16,51;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR-MLP;3;4504391,03;2122,36;1246,94;16,57;12,9;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;16,57;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR-MLP;4;5230145,74;2286,95;1176,22;17,14;12,8;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;17,14;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR-MLP;5;4852699,11;2202,88;1064,43;16,62;15,3;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;16,62;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR-MLP;6;4909995,35;2215,85;1360,05;17,17;15,4;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;17,17;999,0;999,0;999,0;999,0;999,0
7;2-Day;SVR;1;5072747,22;2252,28;1198,82;16,93;30,5;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;16,93;999,0;999,0;999,0;999,0
7;2-Day;SVR;2;4986506,73;2233,05;1058,64;16,18;83,5;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;999,0;16,18;999,0;999,0;999,0;999,0
7;2-Day;SVR;3;4718279,39;2172,16;1059,59;16,37;68,2;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;16,37;999,0;999,0;999,0;999,0
7;2-Day;SVR;4;4653802,34;2157,27;1031,89;16,1;47,4;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;16,1;999,0;999,0;999,0;999,0
7;2-Day;SVR;5;4594314,15;2143,44;999,99;16,07;46,0;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;16,07;999,0;999,0;999,0;999,0
7;2-Day;SVR;6;4757551,48;2181,18;1053,31;16,35;34,2;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;16,35;999,0;999,0;999,0;999,0
8;2-Day;ARIMA1;1;276,59;16,63;13,68;7,02;33,5;ARIMA(2,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,02;999,0;999,0
8;2-Day;ARIMA1;2;303,08;17,41;14,37;7,34;19,8;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,34;999,0;999,0
8;2-Day;ARIMA1;3;305,14;17,47;14,42;7,36;15,4;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,36;999,0;999,0
8;2-Day;ARIMA1;4;316,9;17,8;14,72;7,51;17,8;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,51;999,0;999,0
8;2-Day;ARIMA1;5;330,18;18,17;15,06;7,67;20,8;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,67;999,0;999,0
8;2-Day;ARIMA1;6;337,8;18,38;15,25;7,76;25,5;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,76;999,0;999,0
8;2-Day;ARIMA2;1;86,68;9,31;7,35;3,91;153,5;ARIMA(1,1,5)(0,0,0);999,0;999,0;999,0;999,0;999,0;3,91;999,0
8;2-Day;ARIMA2;2;97,62;9,88;7,91;4,19;191,0;ARIMA(1,1,4)(0,0,0);999,0;999,0;999,0;999,0;999,0;4,19;999,0
8;2-Day;ARIMA2;3;292,54;17,1;14,14;7,23;37,2;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;7,23;999,0
8;2-Day;ARIMA2;4;88,02;9,38;7,53;4,0;630,0;ARIMA(2,1,1)(0,0,0);999,0;999,0;999,0;999,0;999,0;4,0;999,0
8;2-Day;ARIMA2;5;310,21;17,61;14,61;7,45;178,4;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;7,45;999,0
8;2-Day;ARIMA2;6;64,38;8,02;6,24;3,34;525,2;ARIMA(0,1,2)(0,0,0);999,0;999,0;999,0;999,0;999,0;3,34;999,0
8;2-Day;LSTM;1;68053,62;260,87;34,7;2,84;9,3; LSTM(100,96,90);999,0;999,0;999,0;2,84;999,0;999,0;999,0
8;2-Day;LSTM;2;69776,22;264,15;37,66;3,13;10,3; LSTM(100,96,90);999,0;999,0;999,0;3,13;999,0;999,0;999,0
8;2-Day;LSTM;3;57589,45;239,98;36,19;2,91;9,2; LSTM(100,96,90);999,0;999,0;999,0;2,91;999,0;999,0;999,0
8;2-Day;LSTM;4;69603,39;263,82;42,41;3,22;9,6; LSTM(100,96,90);999,0;999,0;999,0;3,22;999,0;999,0;999,0
8;2-Day;LSTM;5;64880,87;254,72;40,55;3,05;10,0; LSTM(100,96,90);999,0;999,0;999,0;3,05;999,0;999,0;999,0
8;2-Day;LSTM;6;61274,16;247,54;61,67;3,18;10,9; LSTM(100,96,90);999,0;999,0;999,0;3,18;999,0;999,0;999,0
8;2-Day;MLP;1;64921,9;254,8;48,47;3,01;32,5;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;3,01
8;2-Day;MLP;2;60156,46;245,27;42,98;2,98;31,9;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;2,98
8;2-Day;MLP;3;58212,28;241,27;49,17;2,99;35,9;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;2,99
8;2-Day;MLP;4;57202,67;239,17;44,04;2,8;40,2;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;2,8
8;2-Day;MLP;5;57252,49;239,27;45,6;2,92;37,8;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;2,92
8;2-Day;MLP;6;57576,64;239,95;45,82;2,96;35,0;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;2,96
8;2-Day;SVR-LSTM;1;224125,92;473,42;341,99;9,66;10,3;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);9,66;999,0;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR-LSTM;2;535196,92;731,57;723,66;15,98;8,6;SVR-LSTM{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);15,98;999,0;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR-LSTM;3;68214,03;261,18;110,31;4,03;16,0;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4,03;999,0;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR-LSTM;4;101891,58;319,2;234,51;6,12;15,6;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6,12;999,0;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR-LSTM;5;153828,61;392,21;333,52;7,82;16,9;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);7,82;999,0;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR-LSTM;6;55503,37;235,59;40,74;2,83;18,8;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2,83;999,0;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR-MLP;1;83212,04;288,46;127,91;4,6;11,2;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};999,0;4,6;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR-MLP;2;88982,91;298,3;112,5;4,6;13,1;SVR-MLP{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};999,0;4,6;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR-MLP;3;56823,11;238,38;78,0;3,34;13,1;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;3,34;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR-MLP;4;65955,24;256,82;129,66;4,13;14,1;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;4,13;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR-MLP;5;66819,94;258,5;54,13;3,16;12,8;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;3,16;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR-MLP;6;63205,42;251,41;115,02;3,85;12,7;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;3,85;999,0;999,0;999,0;999,0;999,0
8;2-Day;SVR;1;72774,91;269,77;21,98;2,81;36,8;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;999,0;2,81;999,0;999,0;999,0;999,0
8;2-Day;SVR;2;66821,42;258,5;22,77;2,8;95,5;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;2,8;999,0;999,0;999,0;999,0
8;2-Day;SVR;3;60067,94;245,09;29,51;2,76;87,8;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;2,76;999,0;999,0;999,0;999,0
8;2-Day;SVR;4;58117,22;241,08;28,96;2,71;73,5;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;2,71;999,0;999,0;999,0;999,0
8;2-Day;SVR;5;57288,34;239,35;30,72;2,71;65,1;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;2,71;999,0;999,0;999,0;999,0
8;2-Day;SVR;6;57658,24;240,12;33,07;2,72;52,6;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;2,72;999,0;999,0;999,0;999,0
9;2-Day;ARIMA1;1;3786,61;61,54;48,7;10,22;121,0;ARIMA(1,1,3)(0,0,0);999,0;999,0;999,0;999,0;10,22;999,0;999,0
9;2-Day;ARIMA1;2;4259,44;65,26;56,43;12,95;83,8;ARIMA(3,1,1)(0,0,0);999,0;999,0;999,0;999,0;12,95;999,0;999,0
9;2-Day;ARIMA1;3;2643,14;51,41;40,96;8,88;210,4;ARIMA(2,1,2)(0,0,0);999,0;999,0;999,0;999,0;8,88;999,0;999,0
9;2-Day;ARIMA1;4;68,44;8,27;4,57;1,05;78,8;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;1,05;999,0;999,0
9;2-Day;ARIMA1;5;10284,64;101,41;88,46;16,54;22,3;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;16,54;999,0;999,0
9;2-Day;ARIMA1;6;10766,61;103,76;90,53;16,85;15,6;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;16,85;999,0;999,0
9;2-Day;ARIMA2;1;2336,4;48,34;38,82;8,52;339,0;ARIMA(1,1,4)(0,0,0);999,0;999,0;999,0;999,0;999,0;8,52;999,0
9;2-Day;ARIMA2;2;3070,32;55,41;44,42;9,67;177,8;ARIMA(1,1,4)(0,0,0);999,0;999,0;999,0;999,0;999,0;9,67;999,0
9;2-Day;ARIMA2;3;2500,42;50,0;40,1;8,77;108,3;ARIMA(2,1,2)(0,0,0);999,0;999,0;999,0;999,0;999,0;8,77;999,0
9;2-Day;ARIMA2;4;8716,15;93,36;81,5;15,5;8,6;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;15,5;999,0
9;2-Day;ARIMA2;5;9276,03;96,31;84,08;15,89;11,0;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;15,89;999,0
9;2-Day;ARIMA2;6;11877,42;108,98;95,26;17,55;59,5;ARIMA(1,1,1)(0,0,0);999,0;999,0;999,0;999,0;999,0;17,55;999,0
9;2-Day;LSTM;1;887331,21;941,98;94,05;4,57;8,0; LSTM(100,96,90);999,0;999,0;999,0;4,57;999,0;999,0;999,0
9;2-Day;LSTM;2;1239443,9;1113,3;89,42;4,8;8,0; LSTM(100,96,90);999,0;999,0;999,0;4,8;999,0;999,0;999,0
9;2-Day;LSTM;3;960793,02;980,2;123,67;4,76;8,6; LSTM(100,96,90);999,0;999,0;999,0;4,76;999,0;999,0;999,0
9;2-Day;LSTM;4;743584,46;862,31;131,07;4,65;6,6; LSTM(100,96,90);999,0;999,0;999,0;4,65;999,0;999,0;999,0
9;2-Day;LSTM;5;764188,12;874,18;171,31;5,19;6,6; LSTM(100,96,90);999,0;999,0;999,0;5,19;999,0;999,0;999,0
9;2-Day;LSTM;6;1253815,74;1119,74;137,01;5,95;6,4; LSTM(100,96,90);999,0;999,0;999,0;5,95;999,0;999,0;999,0
9;2-Day;MLP;1;866873,36;931,06;106,52;4,61;21,2;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;4,61
9;2-Day;MLP;2;730857,03;854,9;139,85;4,66;17,9;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;4,66
9;2-Day;MLP;3;718154,3;847,44;213,07;4,92;15,9;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;4,92
9;2-Day;MLP;4;701852,26;837,77;177,82;4,67;21,6;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;4,67
9;2-Day;MLP;5;720749,26;848,97;195,53;4,85;18,8;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;4,85
9;2-Day;MLP;6;709397,35;842,26;206,17;5,08;18,7;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;5,08
9;2-Day;SVR-LSTM;1;735061,02;857,36;86,55;4,36;12,6;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4,36;999,0;999,0;999,0;999,0;999,0;999,0
9;2-Day;SVR-LSTM;2;788160,14;887,78;102,38;4,5;12,8;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4,5;999,0;999,0;999,0;999,0;999,0;999,0
9;2-Day;SVR-LSTM;3;1172061,59;1082,62;846,17;8,97;14,5;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);8,97;999,0;999,0;999,0;999,0;999,0;999,0
9;2-Day;SVR-LSTM;4;1282275,1;1132,38;587,06;8,01;14,6;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);8,01;999,0;999,0;999,0;999,0;999,0;999,0
9;2-Day;SVR-LSTM;5;774955,64;880,32;176,42;4,78;12,2;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4,78;999,0;999,0;999,0;999,0;999,0;999,0
